index,status,seniority,home,time,age,marital,records,job,expenses,income,assets,debt,amount,price
1068,ok,1,owner,60,34,married,no,freelance,60,0.0,11000.0,0.0,1400,1500
1069,ok,16,rent,60,36,single,yes,fixed,47,120.0,5500.0,1700.0,1650,1852
1070,default,2,parents,24,37,single,no,fixed,35,78.0,0.0,0.0,800,1298
1071,ok,12,owner,60,26,married,no,fixed,60,187.0,6000.0,1000.0,1100,1175
1072,ok,25,owner,60,62,married,no,freelance,60,428.0,22000.0,0.0,1900,1994
1073,ok,3,rent,60,41,married,no,others,51,60.0,0.0,0.0,750,818
1074,default,4,owner,60,37,married,no,fixed,75,116.0,3000.0,575.0,950,950
1075,ok,2,owner,36,32,married,no,fixed,75,114.0,5000.0,0.0,1000,1853
1076,ok,4,owner,48,32,married,no,fixed,45,208.0,6500.0,5000.0,1000,1323
1077,ok,16,owner,60,31,married,no,fixed,75,123.0,4000.0,0.0,700,1698
1078,default,0,rent,48,28,married,no,parttime,66,64.0,0.0,0.0,1100,1365
1079,ok,10,owner,48,37,married,no,fixed,75,350.0,7000.0,0.0,1000,1628
1080,default,3,parents,36,21,single,no,fixed,35,85.0,0.0,0.0,105,105
1081,ok,5,rent,24,31,married,no,fixed,84,90.0,0.0,0.0,400,2230
1082,ok,16,rent,60,36,married,no,fixed,100,250.0,0.0,0.0,1250,1816
1083,ok,17,owner,60,34,married,no,fixed,75,173.0,4000.0,1600.0,933,964
1084,default,1,rent,36,25,single,no,fixed,49,135.0,0.0,0.0,600,675
1085,ok,20,other,60,36,married,no,fixed,75,210.0,0.0,0.0,1330,1330
1086,ok,7,rent,60,47,married,no,fixed,53,80.0,0.0,0.0,1350,1612
1087,ok,3,private,6,24,single,no,fixed,35,173.0,4800.0,0.0,475,1323
1088,ok,13,owner,60,28,married,no,fixed,60,130.0,5000.0,1500.0,900,1281
1089,ok,10,owner,36,32,married,no,fixed,75,112.0,5000.0,3600.0,400,830
1090,default,2,rent,60,35,married,yes,fixed,52,70.0,0.0,0.0,1000,1000
1091,default,4,parents,36,28,single,no,fixed,35,116.0,0.0,0.0,925,1350
1092,ok,3,owner,48,26,married,no,fixed,45,165.0,4000.0,600.0,950,1490
1093,ok,13,owner,36,60,married,no,freelance,60,116.0,4000.0,0.0,1000,1100
1094,ok,2,owner,24,57,married,no,others,45,25.0,2500.0,0.0,400,1034
1095,ok,2,parents,36,34,separated,no,fixed,35,130.0,4000.0,0.0,500,550
1096,default,2,rent,60,57,married,no,others,50,52.0,1800.0,0.0,800,866
1097,default,0,other,24,46,single,yes,fixed,35,78.0,0.0,0.0,550,550
1098,ok,1,owner,60,28,married,no,others,45,148.0,4500.0,0.0,1300,1695
1099,default,0,owner,60,44,married,no,others,60,0.0,25000.0,0.0,850,972
1100,ok,12,rent,36,35,married,yes,freelance,82,74.0,8000.0,0.0,475,550
1101,ok,1,rent,60,21,single,no,fixed,49,138.0,0.0,0.0,950,984
1102,default,0,owner,36,45,married,yes,others,90,155.0,5000.0,0.0,300,1012
1103,ok,5,rent,48,31,married,no,fixed,70,247.0,0.0,0.0,900,1039
1104,ok,1,parents,48,27,single,no,freelance,35,85.0,0.0,0.0,650,650
1105,ok,0,owner,12,59,married,no,freelance,45,42.0,4000.0,0.0,400,790
1106,ok,17,ignore,60,55,married,no,fixed,60,157.0,8000.0,0.0,1600,1600
1107,ok,4,owner,60,36,married,yes,fixed,75,236.0,3750.0,2000.0,1500,1615
1108,ok,15,rent,60,41,married,no,fixed,74,137.0,0.0,0.0,1000,1450
1109,ok,28,owner,36,51,married,no,freelance,60,152.0,10000.0,0.0,500,635
1110,default,1,private,60,35,married,no,freelance,35,0.0,3000.0,0.0,1400,1411
1111,ok,3,parents,60,33,single,no,fixed,35,167.0,10000.0,0.0,2000,2250
1112,default,0,rent,48,39,married,yes,fixed,153,330.0,0.0,0.0,1000,1260
1113,ok,7,rent,60,34,single,no,fixed,60,250.0,9200.0,0.0,1500,1594
1114,default,1,parents,36,22,single,no,fixed,35,80.0,8000.0,0.0,490,690
1115,ok,4,owner,36,25,single,no,fixed,35,200.0,5000.0,0.0,900,1139
1116,ok,35,owner,48,55,married,no,freelance,60,84.0,13000.0,0.0,1390,1390
1117,ok,19,owner,60,33,married,no,fixed,75,200.0,10000.0,1620.0,1000,1671
1118,ok,6,owner,60,28,married,no,fixed,60,187.0,5000.0,0.0,1500,2180
1119,ok,1,owner,60,24,single,no,fixed,35,70.0,4000.0,0.0,1200,1505
1120,ok,12,owner,60,38,married,no,fixed,75,120.0,5000.0,0.0,1100,1172
1121,ok,0,owner,60,30,married,no,fixed,45,80.0,2000.0,200.0,1000,1331
1122,default,15,rent,24,47,married,yes,freelance,79,41.0,7000.0,0.0,1200,2257
1123,default,3,rent,60,31,married,yes,fixed,81,57.0,0.0,0.0,1400,1475
1124,default,5,parents,36,26,single,no,freelance,35,0.0,5000.0,3000.0,1200,2140
1125,ok,0,parents,48,21,single,no,fixed,35,70.0,0.0,0.0,1250,1365
1126,default,0,rent,48,27,married,no,freelance,70,250.0,0.0,0.0,860,970
1127,ok,5,owner,60,65,married,no,others,45,222.0,12000.0,0.0,600,1264
1128,ok,14,owner,60,56,married,yes,freelance,75,150.0,,0.0,1000,1104
1129,ok,10,owner,48,41,single,no,fixed,35,175.0,3000.0,0.0,750,1128
1130,ok,3,rent,36,25,single,no,fixed,49,138.0,0.0,0.0,900,1717
1131,ok,4,parents,36,27,married,no,fixed,45,72.0,0.0,0.0,350,1426
1132,default,0,owner,60,62,married,yes,others,90,136.0,2650.0,0.0,600,790
1133,default,10,owner,60,42,married,no,freelance,90,40.0,5000.0,1600.0,2000,2550
1134,ok,2,parents,60,25,single,no,freelance,45,130.0,8500.0,0.0,1100,1380
1135,default,1,parents,60,34,married,no,fixed,75,190.0,0.0,0.0,700,719
1136,ok,2,owner,60,24,married,no,fixed,60,243.0,2500.0,1980.0,1250,1451
1137,ok,2,rent,60,26,married,yes,fixed,70,98.0,0.0,0.0,1100,1240
1138,default,0,parents,24,21,single,yes,parttime,35,126.0,0.0,0.0,1150,1586
1139,default,10,owner,48,35,married,no,parttime,75,55.0,4000.0,0.0,1500,1786
1140,default,1,owner,60,49,married,no,parttime,105,88.0,2000.0,0.0,850,1149
1141,default,1,owner,60,35,single,no,parttime,35,181.0,4500.0,0.0,1600,1912
1142,default,14,private,60,33,married,yes,fixed,90,77.0,3400.0,0.0,1500,1813
1143,default,4,parents,36,27,separated,yes,fixed,35,110.0,0.0,0.0,300,550
1144,ok,17,owner,60,35,married,no,fixed,60,125.0,4000.0,0.0,1080,1428
1145,ok,4,owner,60,27,married,no,freelance,60,225.0,14500.0,1200.0,700,2273
1146,ok,2,rent,36,35,single,no,fixed,42,74.0,0.0,0.0,950,1000
1147,ok,11,owner,18,37,married,no,fixed,45,115.0,20000.0,0.0,600,1200
1148,ok,1,rent,48,64,married,no,others,74,137.0,3500.0,0.0,600,927
1149,ok,14,owner,36,34,widow,no,fixed,45,202.0,6500.0,0.0,350,800
1150,ok,2,owner,48,37,married,no,fixed,75,135.0,18000.0,0.0,1000,1062
1151,ok,5,owner,48,43,married,no,freelance,45,145.0,5000.0,0.0,680,1350
1152,default,6,rent,36,49,married,no,others,65,54.0,0.0,0.0,450,615
1153,ok,11,owner,12,51,married,no,freelance,45,80.0,6000.0,0.0,1000,1931
1154,ok,9,owner,36,24,married,no,fixed,45,140.0,9000.0,0.0,1000,1100
1155,ok,1,parents,60,22,single,no,fixed,35,90.0,0.0,0.0,1250,1590
1156,default,0,parents,36,30,single,no,others,45,32.0,0.0,0.0,650,750
1157,ok,1,owner,24,33,married,no,fixed,45,130.0,3000.0,0.0,800,1465
1158,ok,17,owner,24,50,married,no,freelance,60,285.0,22000.0,700.0,500,1321
1159,ok,0,parents,36,19,single,no,parttime,35,75.0,0.0,0.0,1450,1473
1160,ok,5,owner,36,26,married,yes,freelance,45,150.0,7000.0,0.0,1500,2588
1161,ok,12,owner,60,28,single,yes,fixed,35,172.0,3000.0,2000.0,950,1184
1162,default,1,rent,36,23,married,no,freelance,75,300.0,0.0,0.0,400,700
1163,ok,3,parents,60,26,single,yes,fixed,35,73.0,0.0,0.0,650,1200
1164,ok,20,owner,60,51,married,no,fixed,60,165.0,3500.0,0.0,500,625
1165,default,3,owner,36,38,married,no,freelance,90,300.0,3000.0,0.0,1200,1881
1166,ok,14,rent,60,30,married,yes,fixed,67,217.0,0.0,0.0,1800,1807
1167,default,0,other,60,41,married,yes,fixed,105,0.0,0.0,0.0,1000,2750
1168,ok,3,private,60,29,married,no,fixed,60,90.0,2000.0,0.0,1650,1800
1169,ok,4,parents,36,28,married,no,fixed,45,100.0,0.0,0.0,1000,2343
1170,ok,0,owner,48,38,married,no,fixed,75,217.0,3500.0,0.0,1400,1689
1171,default,7,owner,48,29,married,no,fixed,60,62.0,4000.0,0.0,984,984
1172,ok,4,rent,6,28,married,no,fixed,66,60.0,0.0,0.0,200,1566
1173,ok,16,owner,60,32,married,no,fixed,60,117.0,1100.0,80.0,1400,1833
1174,default,2,rent,48,22,single,no,fixed,42,73.0,0.0,0.0,940,1127
1175,default,2,parents,48,30,single,no,fixed,35,86.0,0.0,0.0,900,1127
1176,default,11,owner,48,30,married,no,fixed,75,67.0,3000.0,2040.0,1000,1093
1177,ok,30,owner,36,53,married,no,fixed,75,165.0,5000.0,0.0,900,900
1178,default,2,private,60,28,married,yes,fixed,75,166.0,6000.0,0.0,1500,1599
1179,default,5,other,48,22,single,no,fixed,35,82.0,0.0,0.0,480,1910
1180,default,1,rent,36,24,married,no,freelance,44,90.0,0.0,0.0,1050,1493
1181,default,1,rent,60,52,separated,yes,fixed,68,327.0,0.0,0.0,700,819
1182,ok,8,owner,60,34,married,no,fixed,75,145.0,3000.0,1800.0,1500,1703
1183,ok,20,rent,36,39,married,no,freelance,95,202.0,0.0,0.0,600,1461
1184,ok,4,owner,60,30,married,no,parttime,45,150.0,4000.0,2800.0,1400,1763
1185,ok,5,rent,36,46,married,no,fixed,82,223.0,0.0,0.0,450,650
1186,ok,3,parents,36,52,married,yes,fixed,60,325.0,0.0,0.0,400,1700
1187,ok,10,owner,60,52,married,no,fixed,60,143.0,5500.0,0.0,1300,1661
1188,ok,10,rent,60,36,married,no,fixed,85,100.0,0.0,0.0,850,1150
1189,ok,11,owner,12,25,married,no,fixed,45,124.0,2500.0,1000.0,800,1602
1190,ok,22,rent,48,46,married,no,fixed,86,110.0,0.0,0.0,1150,1528
1191,default,0,other,48,45,married,no,freelance,75,120.0,0.0,0.0,900,964
1192,ok,25,owner,60,53,married,no,fixed,60,107.0,4000.0,0.0,800,932
1193,default,2,other,60,22,single,no,fixed,35,83.0,0.0,0.0,1400,1430
1194,ok,0,other,36,50,married,no,parttime,60,162.0,20000.0,0.0,1000,1615
1195,default,0,owner,48,52,married,yes,others,90,245.0,3850.0,2432.0,1520,1670
1196,ok,12,private,60,47,married,no,fixed,60,243.0,8500.0,0.0,1850,1890
1197,ok,4,rent,60,27,single,no,fixed,43,76.0,0.0,0.0,650,1070
1198,ok,12,owner,18,35,married,no,fixed,60,400.0,6000.0,0.0,200,2225
1199,ok,0,parents,48,21,single,no,parttime,35,106.0,5000.0,0.0,500,1131
1200,ok,22,owner,36,44,married,no,fixed,75,120.0,7000.0,0.0,650,1852
1201,default,3,parents,60,32,single,no,fixed,35,122.0,0.0,0.0,2000,2050
1202,ok,1,rent,36,34,divorced,no,fixed,43,80.0,0.0,0.0,700,700
1203,ok,14,private,60,36,married,no,fixed,60,120.0,4000.0,1500.0,1500,1540
1204,ok,10,rent,48,36,married,no,fixed,80,200.0,0.0,0.0,978,1338
1205,ok,13,rent,60,36,married,no,fixed,79,191.0,4000.0,700.0,1000,1209
1206,ok,1,rent,60,24,married,no,fixed,52,67.0,0.0,0.0,800,1137
1207,default,3,owner,36,26,single,no,freelance,35,0.0,60000.0,3000.0,800,1000
1208,ok,5,rent,12,35,married,yes,freelance,96,210.0,0.0,0.0,300,700
1209,ok,4,owner,60,42,single,no,fixed,35,110.0,2500.0,0.0,1090,1565
1210,ok,3,other,60,55,married,no,fixed,45,45.0,0.0,0.0,600,864
1211,ok,19,owner,60,49,married,no,fixed,135,150.0,3500.0,0.0,1100,1477
1212,default,4,parents,60,38,separated,no,fixed,35,100.0,0.0,0.0,1300,1500
1213,ok,9,owner,60,32,married,no,fixed,75,345.0,6000.0,3300.0,700,994
1214,ok,7,owner,60,36,married,no,fixed,60,122.0,3000.0,0.0,750,850
1215,ok,26,owner,60,55,married,no,fixed,60,110.0,10000.0,0.0,1500,1527
1216,default,2,rent,60,30,married,yes,freelance,54,90.0,2000.0,0.0,1500,1500
1217,ok,11,owner,48,29,married,no,fixed,75,76.0,15000.0,0.0,300,1336
1218,ok,4,rent,36,48,married,no,freelance,94,340.0,1000.0,0.0,525,525
1219,default,2,owner,60,29,married,yes,fixed,60,185.0,6300.0,2300.0,2000,2675
1220,ok,5,owner,60,42,married,no,fixed,75,101.0,3500.0,0.0,1090,1190
1221,ok,3,owner,24,32,married,no,fixed,60,196.0,5000.0,300.0,800,1606
1222,ok,17,owner,36,47,married,no,fixed,75,158.0,17000.0,0.0,1000,2159
1223,ok,9,parents,60,33,married,no,fixed,45,221.0,3000.0,0.0,1600,2344
1224,ok,18,owner,60,32,single,no,fixed,35,133.0,3500.0,150.0,1600,2200
1225,ok,18,owner,60,42,married,no,freelance,90,0.0,5000.0,0.0,1300,2147
1226,ok,6,owner,24,45,married,no,freelance,90,150.0,5000.0,0.0,250,450
1227,ok,12,owner,12,40,married,no,fixed,75,390.0,8000.0,0.0,500,1732
1228,ok,2,owner,36,28,married,no,parttime,60,146.0,2500.0,0.0,700,1258
1229,ok,1,parents,48,29,single,no,freelance,45,478.0,9000.0,0.0,2100,2450
1230,ok,8,other,24,41,divorced,no,fixed,60,90.0,4000.0,0.0,500,1600
1231,ok,25,private,48,55,married,no,fixed,60,169.0,4000.0,0.0,1000,1459
1232,default,25,owner,60,61,married,yes,freelance,45,100.0,39000.0,0.0,1060,1134
1233,default,3,rent,18,30,married,no,freelance,54,90.0,0.0,0.0,300,425
1234,ok,2,owner,48,40,married,no,freelance,60,160.0,3000.0,800.0,1300,1521
1235,ok,3,rent,48,36,married,yes,fixed,82,222.0,0.0,0.0,1900,2100
1236,ok,18,owner,60,42,married,no,fixed,75,111.0,2500.0,0.0,1150,1640
1237,ok,1,owner,48,18,single,no,parttime,45,111.0,7000.0,0.0,1100,1299
1238,ok,4,owner,36,23,married,no,fixed,75,168.0,4000.0,0.0,1100,1385
1239,ok,20,owner,60,49,married,no,freelance,90,215.0,4500.0,0.0,1000,1228
1240,ok,14,owner,60,28,married,no,freelance,75,94.0,5500.0,9500.0,1660,2419
1241,ok,0,parents,36,26,single,no,fixed,35,63.0,0.0,0.0,600,994
1242,default,8,rent,60,25,married,yes,fixed,73,280.0,0.0,0.0,600,1364
1243,ok,15,owner,48,33,married,no,fixed,75,220.0,7000.0,0.0,1300,2400
1244,ok,3,owner,60,30,married,no,fixed,45,126.0,3500.0,2400.0,1000,1120
1245,ok,20,owner,36,44,married,no,fixed,60,120.0,3000.0,0.0,350,400
1246,default,2,parents,60,25,divorced,no,parttime,35,90.0,0.0,0.0,900,1111
1247,ok,17,owner,24,55,married,no,freelance,75,191.0,14000.0,0.0,1000,2420
1248,ok,20,rent,60,41,single,no,freelance,50,148.0,4000.0,0.0,835,1356
1249,default,0,other,60,47,widow,yes,freelance,45,0.0,0.0,0.0,1500,1600
1250,ok,2,parents,24,26,single,no,fixed,35,88.0,0.0,0.0,325,450
1251,ok,11,parents,60,27,married,no,fixed,60,150.0,2500.0,0.0,1100,1129
1252,default,12,owner,60,34,married,no,fixed,60,115.0,4000.0,0.0,1650,1686
1253,default,1,rent,60,31,divorced,yes,fixed,43,76.0,0.0,0.0,500,1300
1254,ok,2,owner,60,37,married,no,fixed,60,145.0,3500.0,1100.0,1250,1763
1255,default,17,private,60,48,married,yes,freelance,60,69.0,7000.0,0.0,1400,1813
1256,ok,13,owner,60,52,married,no,freelance,60,0.0,20000.0,0.0,1370,1714
1257,ok,3,parents,36,22,single,no,fixed,35,60.0,19000.0,0.0,775,1050
1258,default,4,parents,48,25,single,no,fixed,35,73.0,0.0,0.0,700,814
1259,ok,38,owner,48,56,widow,no,fixed,35,112.0,3000.0,0.0,850,960
1260,default,12,owner,60,39,married,no,fixed,90,95.0,4000.0,250.0,1450,1686
1261,ok,15,parents,48,40,single,no,fixed,35,150.0,0.0,0.0,1000,1399
1262,ok,20,owner,60,51,married,no,fixed,60,250.0,2500.0,0.0,1250,1825
1263,ok,0,parents,48,27,single,yes,fixed,35,46.0,0.0,0.0,900,1216
1264,ok,2,private,60,25,married,no,fixed,45,60.0,3000.0,0.0,1150,1163
1265,default,4,other,60,25,single,no,parttime,35,92.0,0.0,0.0,1400,1661
1266,ok,7,owner,60,36,married,no,fixed,90,120.0,6000.0,1500.0,900,1175
1267,ok,4,owner,12,32,married,no,fixed,45,231.0,13000.0,290.0,400,1198
1268,default,2,rent,60,32,married,no,fixed,93,175.0,0.0,0.0,1650,1688
1269,ok,2,parents,48,23,single,no,parttime,35,160.0,3500.0,1200.0,1200,1426
1270,ok,1,parents,60,22,single,no,fixed,35,109.0,0.0,0.0,1000,1466
1271,default,0,parents,48,25,married,no,fixed,60,247.0,0.0,0.0,1900,1900
1272,default,0,other,60,34,single,no,fixed,35,140.0,3000.0,0.0,1550,1570
1273,ok,2,other,60,41,separated,no,freelance,35,100.0,5000.0,0.0,1200,1450
1274,ok,8,parents,48,28,single,no,fixed,35,115.0,500.0,0.0,360,363
1275,ok,1,rent,36,37,married,no,freelance,90,0.0,0.0,0.0,850,998
1276,ok,3,rent,36,34,single,no,fixed,41,63.0,30000.0,0.0,625,921
1277,default,0,parents,60,20,single,no,fixed,35,79.0,0.0,0.0,1570,1575
1278,ok,10,rent,48,38,married,no,freelance,78,333.0,0.0,0.0,700,1386
1279,ok,4,owner,48,49,single,yes,fixed,35,183.0,8000.0,0.0,1200,1531
1280,ok,2,parents,24,21,single,no,freelance,35,0.0,0.0,0.0,250,355
1281,default,0,owner,36,36,married,no,others,45,25.0,3500.0,0.0,1300,2246
1282,ok,20,private,60,39,married,no,fixed,90,159.0,2000.0,0.0,750,790
1283,default,10,rent,60,39,married,yes,freelance,119,292.0,13000.0,2500.0,1500,2262
1284,ok,0,rent,60,29,married,no,parttime,61,160.0,0.0,0.0,1000,1055
1285,ok,21,rent,36,42,married,no,fixed,74,135.0,450.0,0.0,240,1275
1286,default,3,rent,60,48,separated,yes,fixed,47,120.0,0.0,0.0,1000,1077
1287,ok,2,owner,36,27,widow,no,fixed,35,135.0,8000.0,0.0,750,1296
1288,default,3,owner,36,43,married,no,freelance,45,0.0,3500.0,0.0,600,800
1289,default,1,owner,60,46,married,yes,fixed,75,209.0,11000.0,0.0,1800,2015
1290,ok,19,rent,18,39,single,no,fixed,45,100.0,0.0,0.0,450,997
1291,default,3,rent,24,22,single,no,freelance,50,148.0,0.0,0.0,700,950
1292,default,25,parents,60,64,married,yes,fixed,45,130.0,0.0,0.0,2047,2946
1293,ok,2,rent,60,28,single,no,fixed,45,101.0,0.0,0.0,1300,1333
1294,ok,3,parents,36,21,single,no,parttime,35,49.0,0.0,0.0,750,850
1295,ok,5,rent,30,58,married,no,fixed,80,200.0,15000.0,0.0,520,690
1296,default,6,rent,36,41,married,yes,freelance,75,0.0,0.0,0.0,775,875
1297,ok,10,rent,36,47,single,no,parttime,86,114.0,3500.0,0.0,400,872
1298,ok,17,rent,24,49,married,no,freelance,80,53.0,0.0,0.0,600,1104
1299,ok,0,owner,12,22,single,no,fixed,35,132.0,3500.0,0.0,300,509
1300,default,0,owner,60,62,married,no,others,45,42.0,4000.0,0.0,500,827
1301,default,2,parents,36,24,single,no,fixed,35,90.0,0.0,0.0,1000,1150
1302,ok,28,owner,24,59,married,no,freelance,60,606.0,6000.0,0.0,1550,1760
1303,ok,0,rent,48,36,married,no,fixed,74,141.0,0.0,0.0,1150,1485
1304,ok,5,owner,60,36,married,no,fixed,75,141.0,4000.0,0.0,1300,1435
1305,default,5,parents,36,45,married,yes,fixed,75,68.0,0.0,0.0,2375,2875
1306,ok,12,owner,36,41,married,no,freelance,60,,10000.0,0.0,1000,2100
1307,ok,4,owner,24,30,married,yes,fixed,45,165.0,3000.0,0.0,250,450
1308,ok,6,parents,60,43,married,no,freelance,75,70.0,4000.0,0.0,1000,1548
1309,ok,0,rent,24,23,single,no,fixed,42,70.0,0.0,0.0,125,125
1310,ok,9,owner,48,41,separated,no,fixed,35,60.0,8000.0,1000.0,1200,1538
1311,ok,9,rent,36,31,married,yes,freelance,84,241.0,10000.0,0.0,3800,5852
1312,default,2,rent,12,47,married,yes,fixed,103,426.0,0.0,0.0,350,450
1313,default,2,rent,60,36,separated,yes,freelance,35,0.0,0.0,0.0,2000,2676
1314,ok,2,parents,12,25,single,yes,freelance,35,74.0,18000.0,0.0,600,1638
1315,ok,18,owner,60,49,married,no,fixed,135,180.0,13500.0,0.0,900,994
1316,ok,16,owner,36,57,married,no,fixed,60,154.0,4000.0,130.0,700,1090
1317,default,10,owner,60,26,married,no,fixed,60,63.0,5000.0,3000.0,1400,1432
1318,ok,11,owner,60,37,married,no,fixed,90,289.0,7000.0,250.0,1200,1599
1319,default,14,owner,36,45,separated,no,fixed,45,190.0,12000.0,0.0,2100,2758
1320,ok,4,rent,60,24,married,no,fixed,75,147.0,0.0,0.0,1300,1700
1321,default,1,owner,60,42,married,yes,fixed,105,198.0,3500.0,250.0,1000,1245
1322,default,2,rent,24,23,single,yes,freelance,75,400.0,0.0,0.0,750,900
1323,ok,1,rent,60,38,married,no,parttime,58,130.0,0.0,0.0,1450,1593
1324,default,2,owner,60,36,married,yes,freelance,60,140.0,29000.0,0.0,3900,4812
1325,ok,13,parents,60,27,married,no,fixed,60,100.0,0.0,0.0,950,1152
1326,ok,5,owner,24,37,married,no,freelance,90,143.0,7000.0,0.0,700,900
1327,default,1,rent,36,25,married,no,fixed,54,87.0,0.0,0.0,500,646
1328,ok,6,rent,60,23,married,no,fixed,62,171.0,0.0,0.0,1000,1209
1329,ok,20,owner,36,47,married,no,fixed,75,203.0,4000.0,0.0,1050,1258
1330,ok,9,owner,18,52,married,no,fixed,60,154.0,5500.0,0.0,500,1531
1331,ok,15,owner,12,55,married,no,fixed,45,130.0,7000.0,0.0,200,1240
1332,ok,0,parents,48,28,single,no,fixed,35,90.0,3500.0,0.0,1000,1210
1333,ok,5,parents,60,24,single,no,fixed,35,92.0,0.0,0.0,1030,1068
1334,ok,15,parents,36,40,married,yes,freelance,75,0.0,0.0,0.0,375,375
1335,ok,4,owner,48,36,married,no,fixed,75,210.0,4000.0,0.0,1800,2628
1336,ok,4,owner,24,26,married,no,fixed,45,115.0,4000.0,0.0,500,1400
1337,ok,5,parents,18,22,single,no,fixed,35,80.0,0.0,0.0,600,1132
1338,ok,2,parents,60,25,single,no,fixed,35,110.0,0.0,0.0,860,959
1339,ok,4,owner,24,44,married,no,freelance,75,86.0,5000.0,0.0,900,1100
1340,ok,0,owner,60,56,married,no,others,60,117.0,3000.0,0.0,1200,1347
1341,ok,1,other,42,33,married,yes,fixed,90,138.0,3500.0,606.0,1400,1700
1342,ok,7,owner,60,42,married,no,fixed,45,88.0,4000.0,0.0,850,1033
1343,ok,11,parents,12,29,married,no,fixed,60,54.0,0.0,0.0,600,1683
1344,ok,40,rent,18,62,married,no,freelance,77,166.0,10000.0,0.0,900,2040
1345,ok,10,owner,60,33,married,no,fixed,75,364.0,60000.0,0.0,1300,1804
1346,ok,3,owner,48,32,married,no,freelance,75,65.0,10500.0,1500.0,1500,2155
1347,ok,24,owner,60,54,married,no,freelance,45,109.0,17000.0,0.0,2000,3400
1348,ok,6,parents,36,24,single,no,fixed,35,57.0,0.0,0.0,380,490
1349,default,2,rent,48,36,divorced,no,fixed,45,99.0,0.0,0.0,750,1350
1350,ok,3,parents,48,27,married,no,fixed,45,227.0,0.0,0.0,1150,1575
1351,ok,11,owner,60,29,single,no,fixed,35,57.0,1500.0,0.0,700,994
1352,ok,1,parents,24,22,single,no,parttime,35,80.0,0.0,0.0,150,400
1353,default,5,rent,36,22,single,no,fixed,42,70.0,0.0,0.0,850,870
1354,ok,1,rent,48,39,married,no,fixed,86,105.0,0.0,0.0,1300,1600
1355,default,1,parents,48,24,single,yes,fixed,35,65.0,0.0,0.0,900,1061
1356,ok,20,owner,48,39,married,no,freelance,75,45.0,10000.0,0.0,2000,3650
1357,ok,7,parents,48,31,single,yes,fixed,35,72.0,5500.0,0.0,1000,1051
1358,ok,3,parents,36,31,married,yes,fixed,60,80.0,0.0,0.0,1450,1700
1359,ok,25,owner,48,47,married,no,freelance,60,157.0,15000.0,0.0,1990,2460
1360,ok,12,owner,36,46,married,yes,fixed,60,117.0,3000.0,0.0,825,1325
1361,ok,4,rent,36,32,married,no,fixed,55,100.0,0.0,0.0,300,500
1362,ok,0,private,12,28,married,no,fixed,60,130.0,3000.0,2000.0,380,1308
1363,ok,15,owner,12,49,married,no,freelance,75,0.0,17000.0,0.0,700,1420
1364,ok,20,owner,12,60,married,no,freelance,60,0.0,40000.0,0.0,700,1420
1365,default,0,other,60,31,married,yes,fixed,90,0.0,0.0,0.0,1450,1604
1366,ok,12,owner,54,35,married,no,fixed,75,113.0,3000.0,600.0,1650,1800
1367,ok,10,owner,48,44,married,no,fixed,75,450.0,12000.0,0.0,1030,1128
1368,ok,0,parents,48,21,single,no,fixed,35,50.0,0.0,0.0,1000,1091
1369,default,2,owner,48,20,single,no,freelance,35,450.0,31000.0,0.0,1500,1853
1370,default,0,ignore,36,45,married,no,parttime,75,87.0,1500.0,0.0,300,480
1371,ok,1,owner,60,34,married,yes,fixed,45,180.0,2500.0,300.0,1300,1817
1372,ok,1,rent,60,21,married,no,fixed,58,132.0,0.0,0.0,1275,1381
1373,default,6,owner,36,44,married,no,fixed,75,150.0,7000.0,600.0,650,650
1374,ok,1,rent,36,34,married,no,freelance,94,189.0,15000.0,1500.0,1500,2435
1375,ok,15,rent,48,40,married,yes,fixed,88,125.0,0.0,0.0,1100,1498
1376,ok,11,parents,36,29,single,no,fixed,35,64.0,0.0,0.0,600,1314
1377,ok,1,rent,36,44,married,no,fixed,105,145.0,0.0,0.0,1000,2275
1378,default,1,rent,36,27,single,no,fixed,42,67.0,0.0,0.0,1000,1350
